pop,lon,lat,date,year,month,day,tasmin_mean,tasmax_mean,pr_mean
pop1,-66.351746,46.01555,2090-10-20,2090,10,20,278.25522,285.9271,7.677293e-05
pop1,-66.351746,46.01555,2090-10-21,2090,10,21,279.04688,286.77084,0.00010257968
pop1,-66.351746,46.01555,2090-10-22,2090,10,22,275.84375,284.9271,1.5420135e-05
pop1,-66.351746,46.01555,2090-10-23,2090,10,23,275.39584,285.08334,1.3609188e-05
pop1,-66.351746,46.01555,2090-10-24,2090,10,24,276.6979,285.40103,1.5490996e-05
pop1,-66.351746,46.01555,2090-10-25,2090,10,25,276.94272,286.26562,5.7287296e-05
pop1,-66.351746,46.01555,2090-10-26,2090,10,26,276.20834,286.6354,5.1281637e-05
pop1,-66.351746,46.01555,2090-10-27,2090,10,27,276.38022,286.28647,2.500364e-05
pop1,-66.351746,46.01555,2090-10-28,2090,10,28,279.8854,289.58853,5.6445748e-05
pop1,-66.351746,46.01555,2090-10-29,2090,10,29,281.27084,289.85938,3.941528e-05
pop1,-66.351746,46.01555,2090-10-30,2090,10,30,278.74478,285.90625,7.0730974e-05
pop1,-66.351746,46.01555,2090-10-31,2090,10,31,276.89206,285.23294,1.643979e-05
pop1,-66.351746,46.01555,2090-11-01,2090,11,1,276.85416,285.125,3.5213627e-05
pop1,-66.351746,46.01555,2090-11-02,2090,11,2,276.95834,284.45312,2.607432e-05
pop1,-66.351746,46.01555,2090-11-03,2090,11,3,276.04166,284.91147,1.7936374e-05
pop1,-66.351746,46.01555,2090-11-04,2090,11,4,275.875,284.54166,1.4154625e-05
pop1,-66.351746,46.01555,2090-11-05,2090,11,5,277.0729,284.84897,7.103017e-05
pop1,-66.351746,46.01555,2090-11-06,2090,11,6,276.72397,284.05728,0.00010229868
pop1,-66.351746,46.01555,2090-11-07,2090,11,7,276.1146,283.79166,0.00010986102
pop1,-66.351746,46.01555,2090-11-08,2090,11,8,274.79688,282.28125,5.8085236e-05
pop1,-66.351746,46.01555,2090-11-09,2090,11,9,274.44272,281.375,1.500626e-05
pop1,-66.351746,46.01555,2090-11-10,2090,11,10,273.70312,283.20312,9.348067e-05
pop1,-66.351746,46.01555,2090-11-11,2090,11,11,273.54166,283.28125,4.1657466e-05
pop1,-66.351746,46.01555,2090-11-12,2090,11,12,274.38022,281.31772,6.0774586e-05
pop1,-66.351746,46.01555,2090-11-13,2090,11,13,273.0104,279.8646,7.0570735e-05
pop1,-66.351746,46.01555,2090-11-14,2090,11,14,272.29688,280.11978,9.332192e-05
pop1,-66.351746,46.01555,2090-11-15,2090,11,15,271.10938,279.53647,1.6359287e-05
pop1,-66.351746,46.01555,2090-11-16,2090,11,16,271.93228,280.40103,4.062307e-05
pop1,-66.351746,46.01555,2090-11-17,2090,11,17,272.20834,280.96353,3.529489e-05
pop1,-66.351746,46.01555,2090-11-18,2090,11,18,272.75,281.4375,6.29573e-05
pop1,-66.351746,46.01555,2090-11-19,2090,11,19,273.31772,282.63022,5.910026e-05
pop1,-66.351746,46.01555,2090-11-20,2090,11,20,274.0,280.72916,0.00015333384
pop1,-66.351746,46.01555,2090-11-21,2090,11,21,271.69272,278.88022,2.3973762e-05
pop1,-66.351746,46.01555,2090-11-22,2090,11,22,271.29166,278.41666,0.00010640611
pop1,-66.351746,46.01555,2090-11-23,2090,11,23,270.3646,276.91147,6.125287e-05
pop1,-66.351746,46.01555,2090-11-24,2090,11,24,268.70312,278.09897,6.257615e-05
pop1,-66.351746,46.01555,2090-11-25,2090,11,25,269.78647,277.35416,3.3052685e-05
pop1,-66.351746,46.01555,2090-11-26,2090,11,26,270.48438,278.45312,2.1220954e-05
pop1,-66.351746,46.01555,2090-11-27,2090,11,27,270.9375,279.5625,0.00010066267
pop1,-66.351746,46.01555,2090-11-28,2090,11,28,270.99478,280.21875,3.5364115e-05
pop1,-66.351746,46.01555,2090-11-29,2090,11,29,271.83853,279.13022,5.753317e-05
pop1,-66.351746,46.01555,2090-11-30,2090,11,30,269.95834,278.25,1.8417026e-05
pop1,-66.351746,46.01555,2090-12-01,2090,12,1,270.17188,278.71353,6.991326e-05
pop1,-66.351746,46.01555,2090-12-02,2090,12,2,270.61978,278.56772,4.9445487e-05
pop1,-66.351746,46.01555,2090-12-03,2090,12,3,271.2396,279.27603,9.880852e-05
pop1,-66.351746,46.01555,2090-12-04,2090,12,4,270.02084,276.57812,3.1031974e-05
pop1,-66.351746,46.01555,2090-12-05,2090,12,5,267.89062,274.34897,4.7117643e-05
pop1,-66.351746,46.01555,2090-12-06,2090,12,6,267.3021,274.15625,2.1031135e-05
pop1,-66.351746,46.01555,2090-12-07,2090,12,7,269.1875,276.41666,5.6213885e-05
pop1,-66.351746,46.01555,2090-12-08,2090,12,8,269.10938,275.88022,2.8088341e-05
pop1,-66.351746,46.01555,2090-12-09,2090,12,9,267.25,274.63022,1.8247885e-06
pop1,-66.351746,46.01555,2090-12-10,2090,12,10,267.19272,273.77084,1.270941e-05
pop1,-66.351746,46.01555,2090-12-11,2090,12,11,267.35416,275.23438,0.0001034683
pop1,-66.351746,46.01555,2090-12-12,2090,12,12,268.0104,275.96353,6.647538e-05
pop1,-66.351746,46.01555,2090-12-13,2090,12,13,267.13022,275.40103,3.5258792e-05
pop1,-66.351746,46.01555,2090-12-14,2090,12,14,268.10938,277.8021,5.7320434e-05
pop1,-66.351746,46.01555,2090-12-15,2090,12,15,269.0521,278.0729,4.566451e-05
pop1,-66.351746,46.01555,2090-12-16,2090,12,16,268.89062,276.625,6.521831e-05
pop1,-66.351746,46.01555,2090-12-17,2090,12,17,270.61978,277.21875,6.1484956e-05
pop1,-66.351746,46.01555,2090-12-18,2090,12,18,269.1354,276.95834,4.6461548e-05
pop1,-66.351746,46.01555,2090-12-19,2090,12,19,267.80728,274.51562,4.548061e-05
pop1,-66.351746,46.01555,2090-12-20,2090,12,20,267.1901,274.36978,4.4587865e-05
pop1,-66.351746,46.01555,2090-12-21,2090,12,21,267.75,277.375,9.2404836e-05
pop1,-66.351746,46.01555,2090-12-22,2090,12,22,269.10938,278.52084,8.6717475e-05
pop1,-66.351746,46.01555,2090-12-23,2090,12,23,269.4375,275.93228,3.9224877e-05
pop1,-66.351746,46.01555,2090-12-24,2090,12,24,265.6146,272.27603,1.7365068e-06
pop1,-66.351746,46.01555,2090-12-25,2090,12,25,264.875,272.0729,4.119216e-05
pop1,-66.351746,46.01555,2090-12-26,2090,12,26,265.8151,272.6354,2.23436e-05
pop1,-66.351746,46.01555,2090-12-27,2090,12,27,267.59375,275.67188,7.441721e-05
pop1,-66.351746,46.01555,2090-12-28,2090,12,28,267.06772,275.76562,8.682749e-05
pop1,-66.351746,46.01555,2090-12-29,2090,12,29,264.64844,272.4271,5.2143646e-06
pop1,-66.351746,46.01555,2090-12-30,2090,12,30,263.59375,271.9896,4.5204535e-05
pop1,-66.351746,46.01555,2090-12-31,2090,12,31,266.1449,275.875,9.956658e-05
pop1,-66.351746,46.01555,2091-01-01,2091,1,1,267.93228,276.45312,4.4588913e-05
pop1,-66.351746,46.01555,2091-01-02,2091,1,2,266.85678,274.09375,5.0835206e-05
pop1,-66.351746,46.01555,2091-01-03,2091,1,3,266.28647,273.47916,5.410913e-05
pop1,-66.351746,46.01555,2091-01-04,2091,1,4,265.45834,272.95312,5.986253e-05
pop1,-66.351746,46.01555,2091-01-05,2091,1,5,266.625,275.21353,8.7313885e-05
pop1,-66.351746,46.01555,2091-01-06,2091,1,6,266.41666,273.97397,8.6602675e-05
pop1,-66.351746,46.01555,2091-01-07,2091,1,7,265.17447,273.30728,5.6377346e-05
pop1,-66.351746,46.01555,2091-01-08,2091,1,8,263.16928,270.80728,6.3706975e-05
pop1,-66.351746,46.01555,2091-01-09,2091,1,9,261.86978,269.20834,2.600335e-05
pop1,-66.351746,46.01555,2091-01-10,2091,1,10,262.56772,270.39584,7.013746e-05
pop1,-66.351746,46.01555,2091-01-11,2091,1,11,261.91666,270.5521,1.6845379e-05
pop1,-66.351746,46.01555,2091-01-12,2091,1,12,263.1276,270.64062,4.3068827e-05
pop1,-66.351746,46.01555,2091-01-13,2091,1,13,264.2396,272.02603,3.8691123e-05
pop1,-66.351746,46.01555,2091-01-14,2091,1,14,265.71875,274.125,6.788246e-05
pop1,-66.351746,46.01555,2091-01-15,2091,1,15,264.57553,273.40625,5.6766017e-05
pop1,-66.351746,46.01555,2091-01-16,2091,1,16,264.92188,273.5521,5.008218e-05
pop1,-66.351746,46.01555,2091-01-17,2091,1,17,264.01562,274.08334,1.8667992e-05
pop1,-66.351746,46.01555,2091-01-18,2091,1,18,267.625,276.40103,8.570104e-05
pop1,-66.351746,46.01555,2091-01-19,2091,1,19,268.10938,276.80728,7.5998956e-05
pop1,-66.351746,46.01555,2091-01-20,2091,1,20,267.84897,276.97397,7.141955e-05
pop1,-66.351746,46.01555,2091-01-21,2091,1,21,267.60938,274.72397,4.7970836e-05
pop1,-66.351746,46.01555,2091-01-22,2091,1,22,267.59897,274.15103,4.9176222e-05
pop1,-66.351746,46.01555,2091-01-23,2091,1,23,266.6146,274.15103,5.7699373e-05
pop1,-66.351746,46.01555,2091-01-24,2091,1,24,265.86978,272.98438,6.480192e-05
pop1,-66.351746,46.01555,2091-01-25,2091,1,25,265.3646,273.65103,8.585389e-05
pop1,-66.351746,46.01555,2091-01-26,2091,1,26,264.3646,272.30728,3.9641738e-05
pop1,-66.351746,46.01555,2091-01-27,2091,1,27,264.35678,271.7396,3.1537664e-05
pop1,-66.351746,46.01555,2091-01-28,2091,1,28,264.20572,272.27603,3.4009787e-05
pop1,-66.351746,46.01555,2091-01-29,2091,1,29,264.0521,273.22397,6.709385e-05
pop1,-66.351746,46.01555,2091-01-30,2091,1,30,263.22397,271.875,3.115128e-05
pop1,-66.351746,46.01555,2091-01-31,2091,1,31,262.37216,272.11932,3.382411e-05
pop1,-66.351746,46.01555,2091-02-01,2091,2,1,262.03906,272.1146,5.0184986e-05
pop1,-66.351746,46.01555,2091-02-02,2091,2,2,264.14062,273.35938,6.8880785e-05
pop1,-66.351746,46.01555,2091-02-03,2091,2,3,267.49478,275.7604,8.97299e-05
pop1,-66.351746,46.01555,2091-02-04,2091,2,4,265.58853,273.73438,3.8443046e-05
pop1,-66.351746,46.01555,2091-02-05,2091,2,5,265.21875,274.4375,4.136344e-05
pop1,-66.351746,46.01555,2091-02-06,2091,2,6,265.4401,273.71875,4.3576903e-05
pop1,-66.351746,46.01555,2091-02-07,2091,2,7,263.52603,272.57812,1.8997025e-05
pop1,-66.351746,46.01555,2091-02-08,2091,2,8,264.79166,274.53647,1.2904676e-05
pop1,-66.351746,46.01555,2091-02-09,2091,2,9,268.59897,275.85416,6.491894e-05
pop1,-66.351746,46.01555,2091-02-10,2091,2,10,266.45053,275.20312,0.0001268119
pop1,-66.351746,46.01555,2091-02-11,2091,2,11,265.88022,273.61978,5.7713263e-05
pop1,-66.351746,46.01555,2091-02-12,2091,2,12,264.43228,272.24478,5.5375218e-05
pop1,-66.351746,46.01555,2091-02-13,2091,2,13,263.1354,274.24478,1.5141833e-05
pop1,-66.351746,46.01555,2091-02-14,2091,2,14,264.8776,274.03647,4.8010843e-05
pop1,-66.351746,46.01555,2091-02-15,2091,2,15,265.10416,272.89062,2.2769318e-05
pop1,-66.351746,46.01555,2091-02-16,2091,2,16,266.42188,274.5729,5.000726e-05
pop1,-66.351746,46.01555,2091-02-17,2091,2,17,266.64584,275.25522,5.9212547e-05
pop1,-66.351746,46.01555,2091-02-18,2091,2,18,266.98438,274.21875,4.3944587e-05
pop1,-66.351746,46.01555,2091-02-19,2091,2,19,266.90625,274.60938,5.0271832e-05
pop1,-66.351746,46.01555,2091-02-20,2091,2,20,265.75,275.78125,2.5893454e-05
pop1,-66.351746,46.01555,2091-02-21,2091,2,21,267.95834,274.41147,2.1341126e-05
pop1,-66.351746,46.01555,2091-02-22,2091,2,22,267.67447,275.75,3.4942164e-05
pop1,-66.351746,46.01555,2091-02-23,2091,2,23,267.51822,275.6875,2.3687287e-05
pop1,-66.351746,46.01555,2091-02-24,2091,2,24,266.7604,274.96875,4.611549e-05
pop1,-66.351746,46.01555,2091-02-25,2091,2,25,266.03647,275.17188,3.687324e-05
pop1,-66.351746,46.01555,2091-02-26,2091,2,26,268.3229,278.25522,6.56735e-05
pop1,-66.351746,46.01555,2091-02-27,2091,2,27,269.81772,278.5104,8.180677e-05
pop1,-66.351746,46.01555,2091-02-28,2091,2,28,269.51562,277.8125,5.729803e-05
pop1,-66.351746,46.01555,2091-03-01,2091,3,1,268.75522,275.3021,4.090133e-05
pop1,-66.351746,46.01555,2091-03-02,2091,3,2,266.95572,276.375,0.000102134625
pop1,-66.351746,46.01555,2091-03-03,2091,3,3,266.27866,276.03647,2.2526185e-05
pop1,-66.351746,46.01555,2091-03-04,2091,3,4,266.51562,277.0104,4.673493e-05
pop1,-66.351746,46.01555,2091-03-05,2091,3,5,267.54166,276.57812,6.763818e-05
pop1,-66.351746,46.01555,2091-03-06,2091,3,6,268.79688,276.36978,0.00010118071
pop1,-66.351746,46.01555,2091-03-07,2091,3,7,269.07812,275.70834,3.7731854e-05
pop1,-66.351746,46.01555,2091-03-08,2091,3,8,268.35416,275.64062,2.3999943e-05
pop1,-66.351746,46.01555,2091-03-09,2091,3,9,268.90103,277.80728,7.2756695e-05
pop1,-66.351746,46.01555,2091-03-10,2091,3,10,267.64062,276.32812,7.295599e-05
pop1,-66.351746,46.01555,2091-03-11,2091,3,11,268.8021,276.53647,2.956586e-05
pop1,-66.351746,46.01555,2091-03-12,2091,3,12,268.50522,276.47916,2.3965491e-05
pop1,-66.351746,46.01555,2091-03-13,2091,3,13,267.95834,276.20312,2.9633395e-05
pop1,-66.351746,46.01555,2091-03-14,2091,3,14,269.79166,277.46353,3.4313314e-05
pop1,-66.351746,46.01555,2091-03-15,2091,3,15,269.90625,278.15625,1.3098099e-05
pop1,-66.351746,46.01555,2091-03-16,2091,3,16,269.91147,277.91147,9.230987e-05
pop1,-66.351746,46.01555,2091-03-17,2091,3,17,268.85938,278.42188,6.2837884e-05
pop1,-66.351746,46.01555,2091-03-18,2091,3,18,268.55728,278.16147,2.1613429e-05
pop1,-66.351746,46.01555,2091-03-19,2091,3,19,268.60416,279.72916,2.4914436e-05
pop1,-66.351746,46.01555,2091-03-20,2091,3,20,271.27603,280.77603,4.9860668e-05
pop1,-66.351746,46.01555,2091-03-21,2091,3,21,270.5625,280.83853,3.3820823e-05
pop1,-66.351746,46.01555,2091-03-22,2091,3,22,271.10416,281.05728,6.301195e-05
pop1,-66.351746,46.01555,2091-03-23,2091,3,23,271.83853,281.88022,9.2219234e-05
pop1,-66.351746,46.01555,2091-03-24,2091,3,24,269.6354,279.65103,1.3879903e-05
pop1,-66.351746,46.01555,2091-03-25,2091,3,25,268.0651,277.15103,3.673288e-05
pop1,-66.351746,46.01555,2091-03-26,2091,3,26,268.70834,277.32812,5.1874278e-05
pop1,-66.351746,46.01555,2091-03-27,2091,3,27,270.03647,278.09375,5.8646965e-05
pop1,-66.351746,46.01555,2091-03-28,2091,3,28,269.18228,277.5104,4.525878e-05
pop1,-66.351746,46.01555,2091-03-29,2091,3,29,270.4271,276.76562,5.932381e-05
pop1,-66.351746,46.01555,2091-03-30,2091,3,30,271.19272,279.28125,2.3522676e-05
pop1,-66.351746,46.01555,2091-03-31,2091,3,31,270.26706,278.42044,4.0749506e-05
pop1,-66.351746,46.01555,2091-04-01,2091,4,1,270.25,280.03647,1.8628756e-06
pop1,-66.351746,46.01555,2091-04-02,2091,4,2,270.93228,281.16147,8.393184e-05
pop1,-66.351746,46.01555,2091-04-03,2091,4,3,271.56772,282.03647,4.0264582e-05
pop1,-66.351746,46.01555,2091-04-04,2091,4,4,271.41147,280.78647,6.8793575e-05
pop1,-66.351746,46.01555,2091-04-05,2091,4,5,270.79166,280.85938,3.7468126e-05
pop1,-66.351746,46.01555,2091-04-06,2091,4,6,269.45053,280.60938,1.8679182e-05
pop1,-66.351746,46.01555,2091-04-07,2091,4,7,272.33334,282.3229,4.3794298e-05
pop1,-66.351746,46.01555,2091-04-08,2091,4,8,272.39062,282.38022,9.86037e-06
pop1,-66.351746,46.01555,2091-04-09,2091,4,9,273.41666,282.64584,5.7508194e-05
pop1,-66.351746,46.01555,2091-04-10,2091,4,10,274.06772,283.83334,5.3453725e-05
pop1,-66.351746,46.01555,2091-04-11,2091,4,11,276.15103,285.70312,6.739511e-05
pop1,-66.351746,46.01555,2091-04-12,2091,4,12,274.39584,284.81772,4.5194964e-05
pop1,-66.351746,46.01555,2091-04-13,2091,4,13,273.41147,284.56772,1.6741074e-05
pop1,-66.351746,46.01555,2091-04-14,2091,4,14,275.3125,286.72397,1.7625445e-05
pop1,-66.351746,46.01555,2091-04-15,2091,4,15,276.41666,286.13022,4.105252e-05
pop1,-66.351746,46.01555,2091-04-16,2091,4,16,276.91666,285.83334,3.0063382e-05
pop1,-66.351746,46.01555,2091-04-17,2091,4,17,274.76562,285.47916,2.8073548e-06
pop1,-66.351746,46.01555,2091-04-18,2091,4,18,274.14584,284.70834,1.8827339e-05
pop1,-66.351746,46.01555,2091-04-19,2091,4,19,275.98438,286.27603,2.483117e-05
pop1,-66.351746,46.01555,2091-04-20,2091,4,20,274.91666,285.3646,4.8585385e-05
pop1,-66.351746,46.01555,2091-04-21,2091,4,21,275.74478,283.11978,4.3125652e-05
pop1,-66.351746,46.01555,2091-04-22,2091,4,22,274.46353,284.28647,2.673848e-05
pop1,-66.351746,46.01555,2091-04-23,2091,4,23,275.26562,284.72916,4.4842523e-05
pop1,-66.351746,46.01555,2091-04-24,2091,4,24,275.61978,285.84897,4.8397513e-05
pop1,-66.351746,46.01555,2091-04-25,2091,4,25,275.3646,286.84897,3.0537627e-05
pop1,-66.351746,46.01555,2091-04-26,2091,4,26,276.40625,285.60416,7.35728e-05
pop1,-66.351746,46.01555,2091-04-27,2091,4,27,276.7396,287.02603,6.355251e-05
pop1,-66.351746,46.01555,2091-04-28,2091,4,28,278.84897,288.17188,6.579639e-05
pop1,-66.351746,46.01555,2091-04-29,2091,4,29,278.47397,288.81772,6.632644e-05
pop1,-66.351746,46.01555,2091-04-30,2091,4,30,277.6146,289.50522,5.7166068e-05
pop1,-66.351746,46.01555,2091-05-01,2091,5,1,278.78125,289.80728,7.880451e-05
pop1,-66.351746,46.01555,2091-05-02,2091,5,2,279.72916,290.27603,2.5504394e-05
pop1,-66.351746,46.01555,2091-05-03,2091,5,3,279.9896,290.96875,4.40888e-05
pop1,-66.351746,46.01555,2091-05-04,2091,5,4,279.95834,289.83334,7.271761e-05
pop1,-66.351746,46.01555,2091-05-05,2091,5,5,281.15103,291.72397,3.0989086e-05
pop1,-66.351746,46.01555,2091-05-06,2091,5,6,280.60416,289.8125,4.675997e-05
pop1,-66.351746,46.01555,2091-05-07,2091,5,7,279.4896,290.3021,4.748213e-05
pop1,-66.351746,46.01555,2091-05-08,2091,5,8,281.60416,291.3854,6.7818044e-05
pop1,-66.351746,46.01555,2091-05-09,2091,5,9,281.90103,293.41666,8.898795e-06
pop1,-66.351746,46.01555,2091-05-10,2091,5,10,281.45834,290.97916,3.498937e-05
pop1,-66.351746,46.01555,2091-05-11,2091,5,11,280.60416,289.83334,3.0589817e-05
pop1,-66.351746,46.01555,2091-05-12,2091,5,12,279.75522,290.56772,4.1002364e-05
pop1,-66.351746,46.01555,2091-05-13,2091,5,13,279.76562,291.7396,1.147087e-05
pop1,-66.351746,46.01555,2091-05-14,2091,5,14,280.77603,291.21353,0.00010025921
pop1,-66.351746,46.01555,2091-05-15,2091,5,15,280.45312,290.00522,4.867355e-05
pop1,-66.351746,46.01555,2091-05-16,2091,5,16,280.56772,291.16666,2.1477952e-05
pop1,-66.351746,46.01555,2091-05-17,2091,5,17,281.1875,293.06772,3.2364882e-05
pop1,-66.351746,46.01555,2091-05-18,2091,5,18,282.15103,291.7396,2.4398343e-05
pop1,-66.351746,46.01555,2091-05-19,2091,5,19,280.8854,291.78647,4.036614e-05
pop1,-66.351746,46.01555,2091-05-20,2091,5,20,281.70312,294.42188,1.3062658e-05
pop1,-66.351746,46.01555,2091-05-21,2091,5,21,284.1146,292.90103,0.00013704879
pop1,-66.351746,46.01555,2091-05-22,2091,5,22,282.21353,291.8229,1.3129484e-05
pop1,-66.351746,46.01555,2091-05-23,2091,5,23,280.9479,291.6146,2.9197696e-05
pop1,-66.351746,46.01555,2091-05-24,2091,5,24,283.0104,292.58853,6.36946e-05
pop1,-66.351746,46.01555,2091-05-25,2091,5,25,283.39584,294.32812,5.953033e-05
pop1,-66.351746,46.01555,2091-05-26,2091,5,26,284.17188,293.93228,4.360592e-05
pop1,-66.351746,46.01555,2091-05-27,2091,5,27,284.71875,295.3125,5.1691342e-05
pop1,-66.351746,46.01555,2091-05-28,2091,5,28,283.80728,294.85938,5.2120744e-05
pop1,-66.351746,46.01555,2091-05-29,2091,5,29,283.39062,293.56772,6.461883e-05
pop1,-66.351746,46.01555,2091-05-30,2091,5,30,283.34897,294.59375,2.482077e-05
pop1,-66.351746,46.01555,2091-05-31,2091,5,31,284.1534,296.35226,1.8890269e-05
pop1,-66.351746,46.01555,2091-06-01,2091,6,1,284.8229,296.54166,2.059633e-05
pop1,-66.351746,46.01555,2091-06-02,2091,6,2,284.25,297.0521,3.3733966e-05
pop1,-66.351746,46.01555,2091-06-03,2091,6,3,284.9375,297.10416,4.6503785e-05
pop1,-66.351746,46.01555,2091-06-04,2091,6,4,286.6146,295.5625,6.965777e-05
pop1,-66.351746,46.01555,2091-06-05,2091,6,5,284.69272,293.8229,5.9906928e-05
pop1,-66.351746,46.01555,2091-06-06,2091,6,6,283.60416,293.98438,2.5891224e-05
pop1,-66.351746,46.01555,2091-06-07,2091,6,7,284.10416,295.1146,3.146766e-05
pop1,-66.351746,46.01555,2091-06-08,2091,6,8,285.82812,296.61978,7.200308e-05
pop1,-66.351746,46.01555,2091-06-09,2091,6,9,287.08334,297.70834,1.981407e-05
pop1,-66.351746,46.01555,2091-06-10,2091,6,10,287.1146,296.77603,9.443763e-05
pop1,-66.351746,46.01555,2091-06-11,2091,6,11,286.3125,298.03125,2.87202e-05
pop1,-66.351746,46.01555,2091-06-12,2091,6,12,286.8021,297.83853,2.8257165e-05
pop1,-66.351746,46.01555,2091-06-13,2091,6,13,287.6354,297.6354,7.721375e-05
pop1,-66.351746,46.01555,2091-06-14,2091,6,14,289.07812,297.50522,9.575826e-05
pop1,-66.351746,46.01555,2091-06-15,2091,6,15,288.48438,298.1979,2.700871e-05
pop1,-66.351746,46.01555,2091-06-16,2091,6,16,288.82812,298.7396,3.3425942e-05
pop1,-66.351746,46.01555,2091-06-17,2091,6,17,289.09375,300.29688,4.1285577e-05
pop1,-66.351746,46.01555,2091-06-18,2091,6,18,290.15625,300.28125,4.297977e-05
pop1,-66.351746,46.01555,2091-06-19,2091,6,19,288.60938,299.74478,2.884715e-05
pop1,-66.351746,46.01555,2091-06-20,2091,6,20,288.19272,298.63022,6.4169006e-05
pop1,-66.351746,46.01555,2091-06-21,2091,6,21,288.73438,298.09897,2.8967328e-05
pop1,-66.351746,46.01555,2091-06-22,2091,6,22,289.38022,300.34375,2.1276554e-05
pop1,-66.351746,46.01555,2091-06-23,2091,6,23,290.2604,299.15103,8.3042156e-05
pop1,-66.351746,46.01555,2091-06-24,2091,6,24,289.58334,298.6979,4.514496e-05
pop1,-66.351746,46.01555,2091-06-25,2091,6,25,288.61978,299.83334,5.0149883e-05
pop1,-66.351746,46.01555,2091-06-26,2091,6,26,290.20834,300.4896,1.6174994e-05
pop1,-66.351746,46.01555,2091-06-27,2091,6,27,291.33853,300.42188,4.1998563e-05
pop1,-66.351746,46.01555,2091-06-28,2091,6,28,290.54688,300.39584,2.7916552e-05
pop1,-66.351746,46.01555,2091-06-29,2091,6,29,290.58853,300.63022,3.269753e-05
pop1,-66.351746,46.01555,2091-06-30,2091,6,30,290.58853,300.46875,8.259228e-05
pop1,-66.351746,46.01555,2091-07-01,2091,7,1,291.0625,300.2396,2.7912334e-05
pop1,-66.351746,46.01555,2091-07-02,2091,7,2,290.97397,299.7604,3.584481e-05
pop1,-66.351746,46.01555,2091-07-03,2091,7,3,291.09897,300.00522,4.5912806e-05
pop1,-66.351746,46.01555,2091-07-04,2091,7,4,290.0,300.3229,2.1649112e-05
pop1,-66.351746,46.01555,2091-07-05,2091,7,5,289.40625,299.8125,3.0360048e-05
pop1,-66.351746,46.01555,2091-07-06,2091,7,6,290.27603,300.22397,4.538907e-05
pop1,-66.351746,46.01555,2091-07-07,2091,7,7,289.72397,300.09897,1.7568032e-05
pop1,-66.351746,46.01555,2091-07-08,2091,7,8,289.20834,300.27603,3.5422592e-05
pop1,-66.351746,46.01555,2091-07-09,2091,7,9,289.83334,300.17188,2.2591566e-05
pop1,-66.351746,46.01555,2091-07-10,2091,7,10,290.80728,301.54688,1.5455833e-05
pop1,-66.351746,46.01555,2091-07-11,2091,7,11,291.56772,301.0104,5.9041937e-05
pop1,-66.351746,46.01555,2091-07-12,2091,7,12,291.00522,301.21353,6.313029e-05
pop1,-66.351746,46.01555,2091-07-13,2091,7,13,291.4271,301.66666,6.3971434e-05
pop1,-66.351746,46.01555,2091-07-14,2091,7,14,291.93228,301.33334,6.481211e-05
pop1,-66.351746,46.01555,2091-07-15,2091,7,15,291.46353,302.39062,6.265495e-05
pop1,-66.351746,46.01555,2091-07-16,2091,7,16,291.0104,300.71353,0.00010113065
pop1,-66.351746,46.01555,2091-07-17,2091,7,17,291.28125,301.125,7.924735e-05
pop1,-66.351746,46.01555,2091-07-18,2091,7,18,291.8229,301.79166,6.756535e-05
pop1,-66.351746,46.01555,2091-07-19,2091,7,19,291.8854,302.28125,1.2990918e-05
pop1,-66.351746,46.01555,2091-07-20,2091,7,20,293.0,302.10416,3.7267793e-05
pop1,-66.351746,46.01555,2091-07-21,2091,7,21,293.125,303.1979,2.0168918e-05
pop1,-66.351746,46.01555,2091-07-22,2091,7,22,292.50522,301.66666,5.1397084e-05
pop1,-66.351746,46.01555,2091-07-23,2091,7,23,292.04688,301.76562,5.5550743e-05
pop1,-66.351746,46.01555,2091-07-24,2091,7,24,291.96875,303.03125,4.3874286e-05
pop1,-66.351746,46.01555,2091-07-25,2091,7,25,291.45834,302.13022,1.5537238e-05
